name,id,uri
"DATADOG, INC.",https://rdf.gleif.org/L1/L-549300F6JNO0KRPO1K63,https://company.org/resource/Datadog%2C%20Inc.
REGIONS FINANCIAL CORPORATION,https://rdf.gleif.org/L1/L-CW05CS5KW59QTC0DG824,https://company.org/resource/Regions%20Financial%20Corporation
BOK Financial Corporation,https://rdf.gleif.org/L1/L-GRI2NT5QHYW751NMR949,https://company.org/resource/BOK%20Financial%20Corporation
COTERRA ENERGY INC.,https://rdf.gleif.org/L1/L-FCNMH6O7VWU7LHXMK351,https://company.org/resource/Coterra%20Energy%20Inc.
INVITATION HOMES INC.,https://rdf.gleif.org/L1/L-984500FE452E665C9F85,https://company.org/resource/Invitation%20Homes%20Inc.
"CHARTER COMMUNICATIONS, INC.",https://rdf.gleif.org/L1/L-0J0XRGZE3PBRFEZ7MV65,https://company.org/resource/Charter%20Communications%2C%20Inc.
Packaging Corporation of America,https://rdf.gleif.org/L1/L-549300XZP8MFZFY8TJ84,https://company.org/resource/Packaging%20Corporation%20of%20America
"MID-AMERICA APARTMENT COMMUNITIES, INC.",https://rdf.gleif.org/L1/L-549300FQZKFR5YNSHZ21,https://company.org/resource/Mid-America%20Apartment%20Communities%2C%20Inc.
"SUN COMMUNITIES, INC.",https://rdf.gleif.org/L1/L-549300H5GEOJYN41ZG57,https://company.org/resource/Sun%20Communities%2C%20Inc.
SEGEN LIMITED,https://rdf.gleif.org/L1/L-549300J6NSCJL7I1LC72,https://company.org/resource/SeaGen
VICI Properties Inc.,https://rdf.gleif.org/L1/L-254900RKH6RY9KCJQH63,https://company.org/resource/Vici%20Properties%20Inc.
WEBSTER FINANCIAL CORPORATION,https://rdf.gleif.org/L1/L-KMRURHT0VWKYS6Z5KU67,https://company.org/resource/Webster%20Financial%20Corporation
"Healthpeak Properties, Inc.",https://rdf.gleif.org/L1/L-254900M6MTMZM0I22L81,https://company.org/resource/Healthpeak%20Properties%2C%20Inc.
SYNOVUS FINANCIAL CORP.,https://rdf.gleif.org/L1/L-549300EIUS8UN5JTLE54,https://company.org/resource/Synovus%20Financial%20Corp.
EXTRA SPACE STORAGE,https://rdf.gleif.org/L1/L-529900SDJHKRQWED6A16,https://company.org/resource/Extra%20Space%20Storage%20Inc.
"Copart, Inc.",https://rdf.gleif.org/L1/L-549300KVYX3JWMYEHU61,https://company.org/resource/Copart%2C%20Inc.
"AVALONBAY COMMUNITIES, INC.",https://rdf.gleif.org/L1/L-K9G90K85RBWD2LAGQX17,https://company.org/resource/AvalonBay%20Communities%2C%20Inc.
"Evergy, Inc.",https://rdf.gleif.org/L1/L-549300PGTHDQY6PSUI61,https://company.org/resource/Evergy%2C%20Inc.
Royal Bank of Canada,https://rdf.gleif.org/L1/L-ES7IP3U3RHIGC71XBU11,https://company.org/resource/Royal%20Bank%20of%20Canada
Cigna International Health Services,https://rdf.gleif.org/L1/L-549300TS6LNLGYIGKQ07,https://company.org/resource/Cigna%20Global%20Health%20Benefits%20and%20Cigna%20Corporation
GENERAL MOTORS COMPANY,https://rdf.gleif.org/L1/L-54930070NSV60J38I987,https://company.org/resource/General%20Motors%20Company
BANK OF MONTREAL HOLDING INC.,https://rdf.gleif.org/L1/L-54930047C63MPGNXEO75,https://company.org/resource/Bank%20of%20Montreal
"UNITED PARCEL SERVICE, INC.",https://rdf.gleif.org/L1/L-D01LMJZU09ULLNCY6Z23,https://company.org/resource/United%20Parcel%20Service%2C%20Inc.
U.S. BANCORP,https://rdf.gleif.org/L1/L-N1GZ7BBF3NP8GI976H15,https://company.org/resource/U.S.%20Bancorp
LOWE'S SERVICES INDIA PRIVATE LIMITED,https://rdf.gleif.org/L1/L-984500744436F36DA096,https://company.org/resource/Lowe%27s%20Companies%2C%20Inc.
MCKESSON CORPORATION,https://rdf.gleif.org/L1/L-549300WZWOM80UCFSF54,https://company.org/resource/McKesson%20Corporation
ARCHER-DANIELS-MIDLAND COMPANY,https://rdf.gleif.org/L1/L-549300LO13MQ9HYSTR83,https://company.org/resource/Archer%20Daniels%20Midland
The Bank of New York Mellon,https://rdf.gleif.org/L1/L-HPFHU0OQ28E4N0NFVK49,https://company.org/resource/The%20Bank%20of%20New%20York%20Mellon
"AMERICAN ELECTRIC POWER COMPANY, INC.",https://rdf.gleif.org/L1/L-1B4S6S7G0TW5EE83BO58,https://company.org/resource/American%20Electric%20Power%20Company%2C%20Inc.
SEMPRA ENERGY,https://rdf.gleif.org/L1/L-PBBKGKLRK5S5C0Y4T545,https://company.org/resource/Sempra%20Energy
The Progressive Corporation,https://rdf.gleif.org/L1/L-529900TACNVLY9DCR586,https://company.org/resource/The%20Progressive%20Corporation
"Becton, Dickinson B.V.",https://rdf.gleif.org/L1/L-1O39FYFC6FJHAHVGQL82,https://company.org/resource/Becton%20Dickinson
"CONSOLIDATED EDISON, INC.",https://rdf.gleif.org/L1/L-54930033SBW53OO8T749,https://company.org/resource/Consolidated%20Edison%2C%20Inc.
"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",https://rdf.gleif.org/L1/L-IU7C3FTM7Y3BQM112U94,https://company.org/resource/The%20Hartford%20Financial%20Services%20Group%2C%20Inc.
"INTERCONTINENTAL EXCHANGE, INC.",https://rdf.gleif.org/L1/L-5493000F4ZO33MV32P92,https://company.org/resource/Intercontinental%20Exchange%2C%20Inc.
"DUPONT DE NEMOURS, INC.",https://rdf.gleif.org/L1/L-5493004JF0SDFLM8GD76,https://company.org/resource/DuPont%20%281802-2017%29%20and%20DuPont%20de%20Nemours%2C%20Inc.
ProLogis Inc.,https://rdf.gleif.org/L1/L-529900DFH19P073LZ636,https://company.org/resource/Prologis%2C%20Inc.
GE HEALTHCARE,https://rdf.gleif.org/L1/L-RNRDJSPCJR6HUAZ5Y148,https://company.org/resource/GE%20Healthcare
PARAMOUNT PICTURES CORPORATION,https://rdf.gleif.org/L1/L-549300OJ7WHJ5FFDOQ11,https://company.org/resource/Republic%20Pictures%20Corporation
"ADVANCED MICRO DEVICES, INC.",https://rdf.gleif.org/L1/L-R2I72C950HOYXII45366,https://company.org/resource/Advanced%20Micro%20Devices%2C%20Inc.
Este Lauder Finland Oy,https://rdf.gleif.org/L1/L-743700JKG3IVQTM5XH55,https://company.org/resource/Est%C3%A9e%20Lauder%20Companies
THE BLACKSTONE GROUP INTERNATIONAL PARTNERS LLP,https://rdf.gleif.org/L1/L-2138005VSEXQ8H1LLR54,https://company.org/resource/The%20Blackstone%20Group
"EQUITABLE HOLDINGS, INC.",https://rdf.gleif.org/L1/L-549300FIBAKMNHPZ4009,https://company.org/resource/Equitable%20Holdings
"O'Reilly Automotive, Inc.",https://rdf.gleif.org/L1/L-549300K2RLMQL149Q332,https://company.org/resource/O%E2%80%99Reilly%20Automotive%2C%20Inc.
KLA CORPORATION,https://rdf.gleif.org/L1/L-549300H0BF5JCG96TJ81,https://company.org/resource/KLA%20Corporation
Fortis Inc.,https://rdf.gleif.org/L1/L-549300MQYQ9Y065XPR71,https://company.org/resource/Fortis%20Inc.
KeyBank National Association,https://rdf.gleif.org/L1/L-HUX2X73FUCYHUVH1BK78,https://company.org/resource/KeyBank
DISH NETWORK CORPORATION,https://rdf.gleif.org/L1/L-529900U350CWHH15G169,https://company.org/resource/Dish%20Network%20Corporation
"W.W. GRAINGER, INC.",https://rdf.gleif.org/L1/L-549300TWZSP6O1IH2V34,https://company.org/resource/W.%20W.%20Grainger%2C%20Inc.
"AIRBUS HELICOPTERS, INC.",https://rdf.gleif.org/L1/L-529900YIA2BPJ1XPYR28,https://company.org/resource/Airbus%20Group%2C%20Inc.
FIS FOUNDATION,https://rdf.gleif.org/L1/L-529900OS6KHYMWEOOB71,https://company.org/resource/FIS
"FIRST CITIZENS BANCSHARES, INC.",https://rdf.gleif.org/L1/L-549300HNUN45P7J57W81,https://company.org/resource/First%20Citizens%20BancShares%2C%20Inc.
"MOTOROLA SOLUTIONS, INC.",https://rdf.gleif.org/L1/L-6S552MUG6KGJVEBSEC55,https://company.org/resource/Motorola%2C%20Inc.
TRACTOR SUPPLY COMPANY,https://rdf.gleif.org/L1/L-549300OJ9VZHZRO6I137,https://company.org/resource/Tractor%20Supply%20Company
Reliance Steel & Aluminum Co.,https://rdf.gleif.org/L1/L-549300E287ZOFT3C5Z56,https://company.org/resource/Reliance%20Steel%20%26%20Aluminum%20Co.
Koninklijke Philips N.V.,https://rdf.gleif.org/L1/L-H1FJE8H61JGM1JSGM897,https://company.org/resource/Koninklijke%20Philips%20N.V.
AGNICO EAGLE MINES LIMITED/MINES AGNICO EAGLE LIMITEE,https://rdf.gleif.org/L1/L-YGE0EUBRF7IJOB3QRX76,https://company.org/resource/Agnico%20Eagle%20Mines%20Limited
"NEW YORK COMMUNITY BANCORP, INC.",https://rdf.gleif.org/L1/L-529900HVXOTLY61GL030,https://company.org/resource/New%20York%20Community%20Bancorp%2C%20Inc.
Brookfield Renewable Partners L.P.,https://rdf.gleif.org/L1/L-VA8DFMRI2GY8Y7V79H93,https://company.org/resource/Brookfield%20Renewable%20Partners%20L.P.
UNITED STATES STEEL CORPORATION,https://rdf.gleif.org/L1/L-JNLUVFYJT1OZSIQ24U47,https://company.org/resource/United%20States%20Steel%20Corporation
Southwestern Energy Company,https://rdf.gleif.org/L1/L-EFWMP121W54QV9MGOP87,https://company.org/resource/Southwestern%20Energy%20Company
THE HERTZ CORPORATION,https://rdf.gleif.org/L1/L-549300PD0C69OJ0NLB27,https://company.org/resource/The%20Hertz%20Corporation
Westinghouse Air Brake Technologies Corporation,https://rdf.gleif.org/L1/L-54930010Q2UJDK777G13,https://company.org/resource/Westinghouse%20Air%20Brake%20Technologies%20Corporation
VISTRA CORP.,https://rdf.gleif.org/L1/L-549300KP43CPCUJOOG15,https://company.org/resource/Vistra%20Corp.
"Cadence Design Systems, Inc.",https://rdf.gleif.org/L1/L-GCT7RXJOGLXPV0NXZY22,https://company.org/resource/Cadence%20Design%20Systems%2C%20Inc.
Cincinnati Financial Corporation,https://rdf.gleif.org/L1/L-254900Q4WEDMZBOZ0002,https://company.org/resource/Cincinnati%20Financial%20Corporation
METTLER-TOLEDO INTERNATIONAL INC.,https://rdf.gleif.org/L1/L-5493000BD5GJNUDIUG10,https://company.org/resource/Mettler-Toledo%20International%20Inc.
JEFFERIES FINANCIAL GROUP INC.,https://rdf.gleif.org/L1/L-549300HOF34RGOJ5YL07,https://company.org/resource/Jefferies%20Financial%20Group%20Inc.
LAS VEGAS SANDS CORP.,https://rdf.gleif.org/L1/L-549300DUOO1KXOHPM605,https://company.org/resource/Las%20Vegas%20Sands%20Corp.
Nu Pagamentos S.A. - Instituicao de Pagamentos,https://rdf.gleif.org/L1/L-25490039HH2GPH6TUN09,https://company.org/resource/Nu%20Pagamentos%20S.A.
DXC TECHNOLOGY COMPANY,https://rdf.gleif.org/L1/L-549300DOVZ3EDJB7O259,https://company.org/resource/DXC%20Technology%20Company
W.P. Carey Inc.,https://rdf.gleif.org/L1/L-54930042CRNE713E3Q67,https://company.org/resource/W.%20P.%20Carey%20Inc.
"Asbury Automotive Group, Inc.",https://rdf.gleif.org/L1/L-549300JH4DTA7U42GL91,https://company.org/resource/Asbury%20Automotive%20Group
ANTERO RESOURCES CORPORATION,https://rdf.gleif.org/L1/L-APVBKPOULHUX7YZLKU17,https://company.org/resource/Antero%20Resources%20Corporation
"CULLEN/FROST BANKERS, INC.",https://rdf.gleif.org/L1/L-529900V2E9G9AY665O34,https://company.org/resource/Cullen%2FFrost%20Bankers%2C%20Inc.
"RYDER SYSTEM, INC.",https://rdf.gleif.org/L1/L-ZXJ6Y2OSPZXIVGRILD15,https://company.org/resource/Ryder%20System%2C%20Inc.
VALLEY NATIONAL BANCORP,https://rdf.gleif.org/L1/L-549300ET52S1UBIB9762,https://company.org/resource/Valley%20National%20Bancorp
"GROUP 1 AUTOMOTIVE, INC.",https://rdf.gleif.org/L1/L-549300US8QAZJLWYAF63,https://company.org/resource/Group%201%20Automotive%2C%20Inc.
"WORLD FUEL SERVICES, INC.",https://rdf.gleif.org/L1/L-MRBC525NKVRRWNTKD542,https://company.org/resource/World%20Fuel%20Services%20Corporation
Olin Corporation,https://rdf.gleif.org/L1/L-549300GKK294V7W57P06,https://company.org/resource/Olin%20Corporation
The Carlyle Group Inc.,https://rdf.gleif.org/L1/L-529900NGGVF94UK6PG95,https://company.org/resource/The%20Carlyle%20Group%20Inc.
OLD NATIONAL BANCORP,https://rdf.gleif.org/L1/L-549300MMK90CL5KMVX16,https://company.org/resource/Old%20National%20Bancorp
SEADRILL LIMITED,https://rdf.gleif.org/L1/L-213800EQ6L456U2JCO89,https://company.org/resource/Seadrill%20Limited
IRON MOUNTAIN INCORPORATED,https://rdf.gleif.org/L1/L-SQL3F6CKNNBM3SQGHX24,https://company.org/resource/Iron%20Mountain%20Incorporated
MANCHESTER UNITED FOOTBALL CLUB LIMITED,https://rdf.gleif.org/L1/L-213800CNW6K7XWOTB808,https://company.org/resource/Carlisle%20United%20Football%20Club%20and%20Carlisle%20United
TAYLOR MORRISON HOME CORPORATION,https://rdf.gleif.org/L1/L-5299009UDLLGLKOOJE30,https://company.org/resource/Taylor%20Morrison%20Home%20Corporation
"Casey's General Stores, Inc.",https://rdf.gleif.org/L1/L-549300CAFWSI86V66Q65,https://company.org/resource/Casey%27s%20General%20Stores
"Watsco, Inc.",https://rdf.gleif.org/L1/L-549300F1Y3LN5BX5WN75,https://company.org/resource/Watsco%2C%20Inc.
"Economic Development Authority of the City of Newport News, Virginia",https://rdf.gleif.org/L1/L-549300WZQTRG07G0UZ88,https://company.org/resource/Newport%20News%2C%20Virginia
RENAISSANCERE HOLDINGS LTD.,https://rdf.gleif.org/L1/L-EK6GB9U3U58PDI411C94,https://company.org/resource/RenaissanceRe%20Holdings%20Ltd
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",https://rdf.gleif.org/L1/L-549300KZDJZQ2YIHRC28,https://company.org/resource/Broadridge%20Financial%20Solutions%2C%20Inc.
HANCOCK WHITNEY CORPORATION,https://rdf.gleif.org/L1/L-549300GRNBWY8HIICT41,https://company.org/resource/Hancock%20Whitney%20Corp.
F.N.B. CORPORATION,https://rdf.gleif.org/L1/L-PCYSKIGYNYFDTBLVZU83,https://company.org/resource/F.N.B.%20Corporation
RANGE RESOURCES CORPORATION,https://rdf.gleif.org/L1/L-H3Y3WLYCX0BTO1TRW162,https://company.org/resource/Range%20Resources%20Corporation
IDEX Corporation,https://rdf.gleif.org/L1/L-549300U5Y5EL6PHYLF13,https://company.org/resource/IDEX%20Corporation
"ENPHASE ENERGY, INC.",https://rdf.gleif.org/L1/L-5493008U7KIGMI59Z314,https://company.org/resource/Enphase%20Energy%2C%20Inc.
"Swift Transportation Co., LLC",https://rdf.gleif.org/L1/L-5493002STRE2C3YE3D37,https://company.org/resource/Knight-Swift%20Transportation%20Holdings%20Inc.
PEABODY ENERGY CORPORATION,https://rdf.gleif.org/L1/L-EJCO258LNNVSKAR2JX59,https://company.org/resource/Peabody%20Energy%2C%20Inc.
Chord Limited,https://rdf.gleif.org/L1/L-549300NWKVA85CQPN643,https://company.org/resource/Chord%20Energy%20Corporation
HYATT HOTELS CORPORATION,https://rdf.gleif.org/L1/L-T27JQIMTYSH41TCD5186,https://company.org/resource/Hyatt%20Hotels%20and%20Resorts%20Corporation
"Alnylam Pharmaceuticals, Inc.",https://rdf.gleif.org/L1/L-529900S3ZI14OWRJII50,https://company.org/resource/Alnylam%20Pharmaceuticals%2C%20Inc.
Prosperity Bank,https://rdf.gleif.org/L1/L-549300D003QRZFSQ4N43,https://company.org/resource/Prosperity%20Bancshares%2C%20Inc.
"OneMain Holdings, Inc.",https://rdf.gleif.org/L1/L-549300E3VEW8SMS5XW09,https://company.org/resource/OneMain%20Holdings%2C%20Inc.
"HORIZON THERAPEUTICS USA, INC.",https://rdf.gleif.org/L1/L-254900IS87RLPXY88S03,https://company.org/resource/Horizon%20Therapeutics%20plc
HOWMET AEROSPACE INC.,https://rdf.gleif.org/L1/L-549300HO5WFZUT5N2T22,https://company.org/resource/Howmet%20Aerospace%20Inc.
Bank OZK,https://rdf.gleif.org/L1/L-549300VYK2WBD7SST478,https://company.org/resource/Bank%20OZK
"LAMB WESTON HOLDINGS, INC.",https://rdf.gleif.org/L1/L-5493005SMYID1D2OY946,https://company.org/resource/Lamb%20Weston%20Holdings%2C%20Inc.
"Monolithic Power Systems, Inc.",https://rdf.gleif.org/L1/L-529900TB7O85LSZ1XU31,https://company.org/resource/Monolithic%20Power%20Systems%2C%20Inc.
IMR Metallurgical Resources AG,https://rdf.gleif.org/L1/L-529900F2U4R4RVEI8I29,https://company.org/resource/Alpha%20Metallurgical%20Resources%2C%20Inc.
HEICO CORPORATION,https://rdf.gleif.org/L1/L-529900O1DTDLCJ7L0I14,https://company.org/resource/HEICO%20Corporation
HUBBELL INCORPORATED,https://rdf.gleif.org/L1/L-54930088VDQ6840Y6597,https://company.org/resource/Hubbell%20Incorporated
INC Group Inc.,https://rdf.gleif.org/L1/L-549300I1AHR8KMMFIS52,https://company.org/resource/Dillard%27s%2C%20Inc.
"HUBSPOT, INC.",https://rdf.gleif.org/L1/L-529900BLNVEW0MVKJB37,https://company.org/resource/HubSpot%2C%20Inc.
UNITED THERAPEUTICS CORPORATION,https://rdf.gleif.org/L1/L-5299005C4HZL4UWROC14,https://company.org/resource/United%20Therapeutics
RPM INTERNATIONAL INC.,https://rdf.gleif.org/L1/L-549300TJCKW4BRXPJ474,https://company.org/resource/RPM%20International%20Inc.
UNIVAR SOLUTIONS INC.,https://rdf.gleif.org/L1/L-549300VSXHFQVR770L55,https://company.org/resource/Univar%20Solutions%20Inc.
MURPHY OIL CORPORATION,https://rdf.gleif.org/L1/L-QBKYQD0ODE7DC7PDIN91,https://company.org/resource/Murphy%20Oil
XYLEM INC.,https://rdf.gleif.org/L1/L-549300DF5MV96DRYLQ48,https://company.org/resource/Xylem%20Inc.
"PAR PACIFIC HOLDINGS, INC.",https://rdf.gleif.org/L1/L-549300BTNS7MHSHRLR55,https://company.org/resource/Par%20Pacific%20Holdings%2C%20Inc.
Penn Elcom Inc,https://rdf.gleif.org/L1/L-5493006YKOGAZ4X9K625,https://company.org/resource/Penn%20Entertainment%2C%20Inc.
Polaris Inc.,https://rdf.gleif.org/L1/L-549300QJSN8UVWN1EI78,https://company.org/resource/Polaris%20Inc.
"THE GAP, INC.",https://rdf.gleif.org/L1/L-T2ZG1WRWZ4BUCMQL9224,https://company.org/resource/The%20Gap%2C%20Inc.
UNITY CORPORATION,https://rdf.gleif.org/L1/L-254900AN4FF8GMR1UL84,https://company.org/resource/Unity
VAUGIRARD GRIMSBY,https://rdf.gleif.org/L1/L-969500MFFPU9CE6CBH68,https://company.org/resource/Grimsby%20Town%20and%20Grimsby%20Town%20Football%20Club
VEEVA SYSTEMS INC.,https://rdf.gleif.org/L1/L-549300YZEXPDB92M2F02,https://company.org/resource/Veeva%20Systems%20Inc.%20and%20
VEEVA SYSTEMS INC.,https://rdf.gleif.org/L1/L-549300YZEXPDB92M2F02,https://company.org/resource/Veeva%20Systems%20Inc.%20and
GOOGLE LLC,https://rdf.gleif.org/L1/L-7ZW8QJWVPR4P1J1KQY45,https://company.org/resource/YouTube
CYNTEXA LABS PRIVATE LIMITED,https://rdf.gleif.org/L1/L-254900SPB5C3ZF8Q4160,https://company.org/resource/Cyntexa
InfoTrellis Inc,https://rdf.gleif.org/L1/L-549300UHTTNS6EPYV670,https://company.org/resource/Trellix
NetSuite Inc.,https://rdf.gleif.org/L1/L-549300GBY5VYCIKSRU87,https://company.org/resource/NetSuite
NetSuite Inc.,https://rdf.gleif.org/L1/L-549300GBY5VYCIKSRU87,https://company.org/resource/NetSuite%20Inc.
MERCER LIMITED,https://rdf.gleif.org/L1/L-213800R1B3QMMKVP2A27,https://company.org/resource/Mercer
